0.015625	0.0176294897805344
0.140625	0.157638400209329
0.265625	0.292820526412204
0.390625	0.419327703299112
0.515625	0.534119727557375
0.640625	0.63504634039558
0.765625	0.721070907178109
0.890625	0.792145348365831
1.015625	0.849118779184232
1.140625	0.893345924435069
1.265625	0.926524705402386
1.390625	0.950777427950688
1.515625	0.973983018869373
1.640625	0.979675523706983
1.765625	0.987508476627242
1.890625	0.992519478522182
2.015625	0.99566368655063
2.140625	0.997572406285826
2.265625	0.998700850475565
2.390625	0.999354317129035
2.515625	0.99960519931088
2.640625	0.999789636452879
2.765625	0.999885802861719
2.890625	1.00421932886548
