-1	0.35322690848236
-0.96875	0.354054051702848
-0.9375	0.343718174547503
-0.90625	0.321262932136354
-0.875	0.286084080246648
-0.84375	0.237990547193032
-0.8125	0.177253392082972
-0.78125	0.104639216288928
-0.75	0.0214250608884753
-0.71875	-0.0706075141495816
-0.6875	-0.169200633584408
-0.65625	-0.271671074042464
-0.625	-0.374983390813111
-0.59375	-0.475843467643852
-0.5625	-0.57080963094479
-0.53125	-0.656417421200816
-0.5	-0.729313201374526
-0.46875	-0.786391062950272
-0.4375	-0.824927015551008
-0.40625	-0.842704255035354
-0.375	-0.838123422711465
-0.34375	-0.810292203399447
-0.3125	-0.759089353406638
-0.28125	-0.685199273943482
-0.25	-0.590114506900605
-0.21875	-0.476104968922543
-0.1875	-0.346154284944304
-0.15625	-0.203865154161675
-0.125	-0.0533371964011797
-0.09375	0.10097789723406
-0.0625	0.254437925006856
-0.03125	0.402381582456476
0	0.54030230586814
0.03125	0.664016956803202
0.0625	0.769821948236841
0.09375	0.854629977662006
0.125	0.916081438379049
0.15625	0.952625779354034
0.1875	0.963569512515131
0.21875	0.949089147735891
0.25	0.910208985677219
0.28125	0.848745329840212
0.3125	0.767220206508685
0.34375	0.668749026711872
0.375	0.556907721389475
0.40625	0.435585678190569
0.4375	0.308831272136531
0.46875	0.18069689832272
0.5	0.0550901880510869
0.53125	-0.0643624559722639
0.5625	-0.174434694100419
0.59375	-0.272397191497562
0.625	-0.35608961415641
0.65625	-0.423965925934198
0.6875	-0.47511255190344
0.71875	-0.50924024151493
0.75	-0.526651620202716
0.78125	-0.528187407031008
0.8125	-0.515155057829621
0.84375	-0.489244140785918
0.875	-0.452433051922723
0.90625	-0.406891732823087
0.9375	-0.354884877115109
0.96875	-0.298679731812937
