-0.984375	0.365439622454183
-0.953125	0.354886300933653
-0.921875	0.334116339485215
-0.890625	0.302334057778955
-0.859375	0.259051219973399
-0.828125	0.204147442987999
-0.796875	0.137921386656951
-0.765625	0.0611295666563635
-0.734375	-0.0249901786820975
-0.703125	-0.118713293874742
-0.671875	-0.217843597661771
-0.640625	-0.31975084390237
-0.609375	-0.421432117465474
-0.578125	-0.519597545270915
-0.546875	-0.610779587314225
-0.515625	-0.691463608256537
-0.484375	-0.758235567563521
-0.453125	-0.807940641473896
-0.421875	-0.83784462531604
-0.390625	-0.845788347800959
-0.359375	-0.830324373597977
-0.328125	-0.790825260603749
-0.296875	-0.727553766084872
-0.265625	-0.641687706511799
-0.234375	-0.53529553183632
-0.203125	-0.411262750888775
-0.171875	-0.273173659147433
-0.140625	-0.125156802959378
-0.109375	0.0282943012819576
-0.078125	0.182511948962105
-0.046875	0.33284318191672
-0.015625	0.474825048507706
0.015625	0.604337236338931
0.046875	0.717726845921954
0.078125	0.811903983230942
0.109375	0.884410259651806
0.140625	0.933464613710967
0.171875	0.957991742966947
0.203125	0.957637784228418
0.234375	0.932775947487426
0.265625	0.884502105236945
0.296875	0.814617545734991
0.328125	0.72559393102067
0.359375	0.620514559803885
0.390625	0.502986684622299
0.421875	0.377021916416696
0.453125	0.24688537744882
0.484375	0.116918659637115
0.515625	-0.00865394461400779
0.546875	-0.125922840361777
0.578125	-0.231478886767308
0.609375	-0.322571977475458
0.640625	-0.397228682385544
0.671875	-0.454318794956327
0.703125	-0.493565573248109
0.734375	-0.515500048093378
0.765625	-0.521365224858818
0.796875	-0.512980605666868
0.828125	-0.492580650558674
0.859375	-0.462642262499075
0.890625	-0.425716074418953
0.921875	-0.384274438954112
0.953125	-0.340585968712182
