###x	y	x	f(x)	f'(x)	F(x)
0.05	0.0558880723692421	0.62660705205508	0.000784886353745019	0	0.0245056385288507
0.15	0.118027965198376	0.614107555022102	0.00704054062676834	1	0.444350177163421
0.25	0.178292933472563	0.589108560956147	0.0194268542024852	2	0.273147119802026
0.35	0.235433027488506	0.551610069857213	0.0376938371402361	3	0.650925135077408
0.45	0.288198297542907	0.501612081725301	0.0614665045290315	4	0.619842943558396
0.55	0.335338793932467	0.439114596560411	0.0902448764875526	5	0.916331072298964
0.65	0.37560456695389	0.364117614362544	0.12340397816415	6	0.667666445797154
0.75	0.407745666903877	0.276621135131698	0.160193839736846	7	0.864296219248463
0.85	0.43051214407913	0.176625158867875	0.199739496413331	8	0.473019823652236
0.95	0.442654048776352	0.0641296855710738	0.241040988430967	9	0.508992036110252
1.05	0.443003794055658	-0.0559235189539417	0.261982163659601
1.15	0.432288136535656	-0.153883859878589	0.261393376090262
1.25	0.413128176393445	-0.224809571398105	0.259288278779974
1.35	0.388227376569539	-0.268700653512489	0.254957614613543
1.45	0.360289200004451	-0.285557106221742	0.247962472769825
1.55	0.332017109638695	-0.275378929525863	0.238134288721727
1.65	0.306114568412783	-0.238166123424852	0.225574844236208
1.75	0.285285039267229	-0.17391868791871	0.210656267374278
1.85	0.272231985142546	-0.0826366230074361	0.194021032490999
1.95	0.269658868979246	0.0356800713089696	0.176581960235483
2.05	0.280156087197271	0.174247403796167	0.168080957087456
2.15	0.303713506243399	0.29236142704812	0.169861296426577
2.25	0.337720462591243	0.383238149830489	0.174542552285788
2.35	0.379453226193844	0.446877572143275	0.183033491892913
2.45	0.426188067004245	0.483279693986476	0.195970509471078
2.55	0.475201254975486	0.492444515360093	0.213717626238718
2.65	0.52376906006061	0.474372036264126	0.236366490409567
2.75	0.569167752212659	0.429062256698576	0.263736377192666
2.85	0.608673601384673	0.356515176663441	0.295374188792359
2.95	0.639562877529694	0.256730796158722	0.330554454408295
3.05	0.659219520176133	0.136169289706534	0.34939177534135
3.15	0.667503869085877	0.0335917044395656	0.350720912617766
3.25	0.666752664254291	-0.0445417851200693	0.352406337018333
3.35	0.659410315252107	-0.09823117897237	0.353666713647456
3.45	0.647921231650061	-0.127476477117337	0.353965148566611
3.55	0.634729823018885	-0.13227767955497	0.353009188794349
3.65	0.622280498929312	-0.112634786285269	0.350750822306293
3.75	0.613017668952075	-0.0685477973082333	0.347386478035141
3.85	0.609385742657909	-1.67126238641568E-05	0.343357025870662
3.95	0.613829129617547	0.092958467767839	0.339347776659701
4.05	0.62868641159663	0.204028075561395	0.337841268934561
4.15	0.6538621308437	0.295094100923919	0.33990851334627
4.25	0.686826790090197	0.359806875549929	0.344904737724936
4.35	0.724945064262469	0.398166399439425	0.353477069816822
4.45	0.765581628286865	0.410172672592408	0.366009104860822
4.55	0.806101157089733	0.395825695008878	0.382620905588465
4.65	0.843868325597423	0.355125466688834	0.403169002223917
4.75	0.876247808736283	0.288071987632277	0.427246392483976
4.85	0.900604281432661	0.194665257839207	0.454182541578078
4.95	0.914302418612907	0.0749052773096217	0.483043382208291
5.05	0.914821392648046	-0.0643381072758362	0.497808339350351
5.15	0.902273817136682	-0.181845815833332	0.497127915700155
5.25	0.879405746905	-0.270748001682224	0.494652871827217
5.35	0.849077734223858	-0.331044664822514	0.489494185873047
5.45	0.814150331364117	-0.362735805254202	0.481048891206242
5.55	0.777484090596637	-0.365821422977288	0.469000076422486
5.65	0.741939564192279	-0.34030151799177	0.453316885344548
5.75	0.710377304421903	-0.286176090297651	0.434254517022282
5.85	0.685657863556369	-0.203445139894929	0.41235422573263
5.95	0.670641793866538	-0.092108666783604	0.38844332097962
6.05	0.668070381928488	0.0406773873494766	0.37606690799827
6.15	0.677941803338342	0.151977372383238	0.376508122694367
6.25	0.697511122712263	0.234635346630831	0.378445242771976
6.35	0.723914138971635	0.288651310092258	0.382704847973571
6.45	0.754286651037842	0.314025262767519	0.389827097933767
6.55	0.785764457832267	0.310757204656612	0.400065732179316
6.65	0.815483358276293	0.278847135759539	0.413388070129109
6.75	0.840579151291303	0.2182950560763	0.429475011094176
6.85	0.85818763579868	0.129100965606894	0.447721034277685
6.95	0.865444610719809	0.0112648643513207	0.46723419877494
7.05	0.859595484344994	-0.128636685555144	0.477006025017933
7.15	0.840406680449726	-0.251144311300859	0.475678601020944
7.25	0.810165638294689	-0.349681450750549	0.471859709316193
7.35	0.771269406509485	-0.424248103904213	0.464563978509184
7.45	0.726115033723714	-0.474844270761853	0.453045742068379
7.55	0.677099568566981	-0.501469951323468	0.436799038325202
7.65	0.626620059668888	-0.504125145589058	0.415557610474037
7.75	0.577073555659037	-0.482809853558623	0.389294906572229
7.85	0.530857105167031	-0.437524075232164	0.35822407954008
7.95	0.490367756822472	-0.368267810609679	0.322797987160857
8.05	0.457939431892321	-0.27882870144965	0.303272222768562
8.15	0.434454122302789	-0.191932598302967	0.300517504693805
8.25	0.419341890639333	-0.11136714292811	0.295838185096209
8.35	0.411969672124773	-0.0371323353250796	0.290039918529521
8.45	0.411704401981923	0.0307718245061247	0.283865053069773
8.55	0.417913015433603	0.0923453365655039	0.277992630315276
8.65	0.42996244770263	0.147588200853056	0.273038385386625
8.75	0.44721963401182	0.196500417368781	0.269554746926694
8.85	0.469051509583992	0.23908198611268	0.268030837100641
8.95	0.494825009641962	0.275332907084753	0.268892471595905
9.05	0.523926153383434	0.306398218778117	0.270703787548992
9.15	0.55617989142847	0.339148152151466	0.273782594567418
9.25	0.591850105819497	0.374727745697917	0.280255241157502
