-4.58738898038469	0.984456210855322	0.124028513178458
-4.33738898038469	0.923247491800509	0.364374047308278
-4.08738898038469	0.804635715382097	0.582064567993487
-3.83738898038469	0.63599558737098	0.763565133024782
-3.58738898038469	0.427812334131704	0.897590916352217
-3.33738898038469	0.193029782031486	0.975808843911825
-3.08738898038469	-0.0537544269908948	0.993355703810325
-2.83738898038469	-0.297196446098317	0.949140517286063
-2.58738898038469	-0.522160229634941	0.845912370484341
-2.33738898038469	-0.714658619134837	0.690089489595888
-2.08738898038469	-0.862722997089699	0.491360186638488
-1.83738898038469	-0.957147437616455	0.262080487140295
-1.58738898038469	-0.992061086340496	0.0165058923179299
-1.33738898038469	-0.965293181685671	-0.230094958943774
-1.08738898038469	-0.878508022315178	-0.462389620105176
-0.83738898038469	-0.737101489101586	-0.665935134236169
-0.58738898038469	-0.549865555388702	-0.828076027124764
-0.33738898038469	-0.328441644672286	-0.9387311633678
-0.0873889803846897	-0.0865968232714014	-0.991020542543128
0.16261101961531	0.160632169175602	-0.981693064313118
0.41261101961531	0.397873831352534	-0.911328666097206
0.66261101961531	0.610377625766551	-0.784302265372033
0.91261101961531	0.784931095726391	-0.608511748492317
1.16261101961531	0.910681351905944	-0.394886918370106
1.41261101961531	0.979809852437433	-0.156709932267349
1.66261101961531	0.988018521976261	0.091210518411569
1.91261101961531	0.93479698520855	0.333459940826623
2.16261101961531	0.823454299516191	0.554976439208054
2.41261101961531	0.660913213816	0.741987190584228
2.66261101961531	0.45727974556186	0.882864772206432
2.91261101961531	0.225214837527139	0.968850098378872
3.16261101961531	-0.0208528382946805	0.994597017983308
3.41261101961531	-0.265623985630418	0.958504712261912
3.66261101961531	-0.493879920068523	0.862817225974201
3.91261101961531	-0.691428793145286	0.713483943562735
4.16261101961531	-0.845987972745213	0.51978968524386
