6 0.1 -0.498023340106847
6 0.9 -0.42243644312103
6 0.6 -0.460520959810439
6 0.5 -0.471144476218211
6 0.7 -0.448009312617475
6 0.4 -0.480564757305477
6 0.3 -0.488413497045488
6 0.2 -0.494333917499432
